Ticker,Sector,CUSIP,Related Tickers,Name,Exchange,Ticker Change Date,Last Updated,Industry,SIC,Currency,First Added,Location,Perma Ticker,Fama Industry,Delisted From,Prior Tickers,Is Foreign
RPAI,Financial,"76131V202,76131V509",None,"RETAIL PROPERTIES OF AMERICA, INC.",NYSE,None,5/4/17,REIT - Retail,6798,USD,5/27/15,"ILLINOIS, U.S.A",195437,Trading,None,None,N
RPD,Technology,753422104,None,"Rapid7, Inc.",NASDAQ,None,5/10/17,Application Software,7372,USD,3/23/16,"MASSACHUSETTS, U.S.A",157111,Business Services,None,None,N
RPM,Industrial Goods,749685103,None,RPM INTERNATIONAL INC,NYSE,None,4/7/17,Specialty Chemicals,2851,USD,10/28/14,"OHIO, U.S.A",199187,Chemicals,None,None,N
RPMT,Services,92828V108,VPIG,"REGO PAYMENT ARCHITECTURES, INC.",OTCMKTS,3/22/17,5/16/17,Business Services,7372,USD,5/20/15,"CALIFORNIA, U.S.A",193485,Business Services,None,VPIG,N
RPRX,Healthcare,76028H209,None,REPROS THERAPEUTICS INC.,NASDAQ,None,5/10/17,Biotechnology,2836,USD,10/17/14,"TEXAS, U.S.A",197668,Pharmaceutical Products,None,None,N
RPT,Financial,751452202,None,RAMCO GERSHENSON PROPERTIES TRUST,NYSE,None,5/5/17,REIT - Retail,6798,USD,10/14/14,"MICHIGAN, U.S.A",198157,Trading,None,None,N
RPXC,Services,74972G103,None,RPX Corp,NASDAQ,None,5/5/17,Business Services,6794,USD,10/29/14,"CALIFORNIA, U.S.A",192557,Trading,None,None,N
RRC,Basic Materials,75281A109,None,RANGE RESOURCES CORP,NYSE,None,4/24/17,Independent Oil & Gas,1311,USD,11/1/14,"TEXAS, U.S.A",199099,Coal,None,None,N
RRD,Services,"257867101,74955W307,257867200",None,RR Donnelley & Sons Co,NASDAQ,None,5/3/17,Business Services,2750,USD,10/30/14,"ILLINOIS, U.S.A",199779,Business Services,None,None,N
RRGB,Services,75689M101,None,RED ROBIN GOURMET BURGERS INC,NASDAQ,None,5/17/17,Restaurants,5812,USD,10/24/14,"COLORADO, U.S.A",195604,"Restaraunts, Hotels, Motels",None,None,N
RRR,Services,75700L108,None,"Red Rock Resorts, Inc.",NASDAQ,None,5/10/17,Rental & Leasing Services,7011,USD,6/9/15,"NEVADA, U.S.A",124781,"Restaraunts, Hotels, Motels",None,None,N
RRTS,Services,76973Q105,None,"Roadrunner Transportation Systems, Inc.",NYSE,None,4/14/17,Air Delivery & Freight Services,4731,USD,10/29/14,"WISCONSIN, U.S.A",193441,Shipping Containers,None,None,N
RS,Industrial Goods,759509102,RS6,RELIANCE STEEL & ALUMINUM CO,NYSE,None,5/3/17,Metal Fabrication,5051,USD,9/30/14,"CALIFORNIA, U.S.A",198039,Wholesale,None,None,N
RSCF,Consumer Goods,75866F101,None,REFLECT SCIENTIFIC INC,OTCMKTS,None,5/15/17,Business Equipment,3821,USD,5/26/15,"UTAH, U.S.A",196123,Measuring and Control Equipment,None,None,N
RSG,Industrial Goods,760759100,None,"REPUBLIC SERVICES, INC.",NYSE,None,4/28/17,Waste Management,4953,USD,10/9/14,"ARIZONA, U.S.A",196598,Almost Nothing,None,None,N
RSO,Financial,"76120W302,76120W708",None,Resource Capital Corp.,NYSE,None,5/10/17,REIT - Residential,6798,USD,9/7/15,"NEW YORK, U.S.A",194763,Trading,None,None,N
RSPP,Basic Materials,74978Q105,None,"RSP Permian, Inc.",NYSE,None,5/2/17,Oil & Gas Drilling & Exploration,1311,USD,3/24/15,"TEXAS, U.S.A",187945,Coal,None,None,N
RSRV,Basic Materials,761102102,None,RESERVE PETROLEUM CO,OTCMKTS,None,5/10/17,Independent Oil & Gas,1311,USD,4/17/16,"OKLAHOMA, U.S.A",199392,Coal,None,None,N
RSSS,Services,761025105,None,"Research Solutions, Inc.",OTCMKTS,None,5/15/17,Business Services,7389,USD,11/23/16,"CALIFORNIA, U.S.A",124532,Business Services,None,None,N
RST,Technology,777780107,None,ROSETTA STONE INC,NYSE,None,5/9/17,Application Software,7372,USD,10/27/14,"VIRGINIA, U.S.A",194601,Business Services,None,None,N
RSTRF,Services,76090H103,QSP.UN,Restaurant Brands International Limited Partnership,OTCMKTS,None,4/26/17,Restaurants,5812,USD,11/1/16,"ONTARIO, CANADA",124722,"Restaraunts, Hotels, Motels",None,None,N
RSYS,Technology,750459109,None,RADISYS CORP,NASDAQ,None,5/2/17,Computer Based Systems,3577,USD,10/15/14,"OREGON, U.S.A",197958,Computers,None,None,N
RT,Services,781182100,None,RUBY TUESDAY INC,NYSE,None,4/7/17,Restaurants,5812,USD,10/10/14,"TENNESSEE, U.S.A",199514,"Restaraunts, Hotels, Motels",None,None,N
RTEC,Technology,781270103,None,RUDOLPH TECHNOLOGIES INC,NYSE,None,5/2/17,Scientific & Technical Instruments,3823,USD,10/23/14,"MASSACHUSETTS, U.S.A",196245,Measuring and Control Equipment,None,None,N
RTIX,Healthcare,74975N105,None,"RTI SURGICAL, INC.",NASDAQ,None,5/3/17,Medical Appliances & Equipment,3842,USD,10/23/14,"FLORIDA, U.S.A",196162,Medical Equipment,None,None,N
RTK,Basic Materials,"760,112,102,760,112,000",None,"RENTECH, INC.",NASDAQ,None,5/10/17,Chemicals - Major Diversified,2870,USD,9/7/15,"CALIFORNIA, U.S.A",197980,Chemicals,None,None,N
RTN,Industrial Goods,"755,111,507,755,111,000",RTN1,RAYTHEON CO,NYSE,None,4/27/17,Aerospace/Defense Products & Services,3812,USD,10/9/14,"MASSACHUSETTS, U.S.A",196736,Electronic Equipment,None,None,N
RTNB,Technology,"74047X107,776650103,776650202",PIMO,"root9B Holdings, Inc.",NASDAQ,None,5/1/17,Multimedia & Graphics Software,7371,USD,2/19/17,"NORTH CAROLINA, U.S.A",124382,Business Services,None,None,N
RTRX,Healthcare,761299106,None,"Retrophin, Inc.",NASDAQ,None,5/6/17,Drug Manufacturers - Other,2834,USD,9/22/15,"CALIFORNIA, U.S.A",193467,Pharmaceutical Products,None,None,N
RTTR,Healthcare,767836109,None,RITTER PHARMACEUTICALS INC,NASDAQ,None,5/9/17,Biotechnology,2834,USD,4/16/16,"CALIFORNIA, U.S.A",157104,Pharmaceutical Products,None,None,N
RUBI,Services,78112V102,None,"RUBICON PROJECT, INC.",NYSE,None,5/6/17,Business Services,7370,USD,9/11/15,"CALIFORNIA, U.S.A",187421,Business Services,None,None,N
RUN,Technology,86771W105,None,Sunrun Inc.,NASDAQ,None,5/10/17,Semiconductor - Specialized,3430,USD,3/23/16,"CALIFORNIA, U.S.A",157136,Construction Materials,None,None,N
RUSHA,Services,"781,846,209,781,846,000","RUSH,RUSHB",RUSH ENTERPRISES INC,NASDAQ,None,5/10/17,Auto Dealerships,5500,USD,12/18/14,"TEXAS, U.S.A",197088,Retail,None,None,N
RUTH,Services,783332109,None,"Ruths Hospitality Group, Inc.",NASDAQ,None,5/6/17,Restaurants,5812,USD,10/27/14,"FLORIDA, U.S.A",194853,"Restaraunts, Hotels, Motels",None,None,N
RVEN,Financial,"761,378,108,761,378,000",None,"Reven Housing REIT, Inc.",NASDAQ,None,5/12/17,REIT - Diversified,6798,USD,5/30/15,"CALIFORNIA, U.S.A",192975,Trading,None,None,N
RVLT,Technology,"76155G107,76155G206",None,"Revolution Lighting Technologies, Inc.",NASDAQ,None,5/2/17,Diversified Electronics,3640,USD,12/4/14,"CONNECTICUT, U.S.A",197496,Electrical Equipment,None,None,N
RVNC,Healthcare,761330109,None,"Revance Therapeutics, Inc.",NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,9/10/15,"CALIFORNIA, U.S.A",187064,Pharmaceutical Products,None,None,N
RVP,Industrial Goods,76129W105,None,RETRACTABLE TECHNOLOGIES INC,NYSEMKT,None,5/15/17,Diversified Machinery,3841,USD,12/2/14,"TEXAS, U.S.A",197240,Medical Equipment,None,None,N
RVSB,Financial,769397100,None,RIVERVIEW BANCORP INC,NASDAQ,None,6/5/17,Investment Brokerage - National,6035,USD,12/31/14,"WASHINGTON, U.S.A",196814,Banking,None,None,N
RWC,Technology,759525108,None,RELM WIRELESS CORP,NYSEMKT,None,5/9/17,Communication Equipment,3663,USD,10/30/14,"FLORIDA, U.S.A",199992,Electronic Equipment,None,None,N
RWT,Financial,758075402,None,REDWOOD TRUST INC,NYSE,None,5/6/17,REIT - Diversified,6798,USD,10/20/14,"CALIFORNIA, U.S.A",197354,Trading,None,None,N
RXDX,Healthcare,451731103,None,"Ignyta, Inc.",NASDAQ,None,5/1/17,Drug Manufacturers - Other,2834,USD,3/30/15,"CALIFORNIA, U.S.A",191767,Pharmaceutical Products,None,None,N
RXII,Healthcare,"74979C105,74979C303,74979C501",None,RXi Pharmaceuticals Corp,NASDAQ,None,5/11/17,Drug Manufacturers - Other,2834,USD,3/30/15,"MASSACHUSETTS, U.S.A",192141,Pharmaceutical Products,None,None,N
RXN,Industrial Goods,76169B102,None,Rexnord Corp,NYSE,None,5/17/17,Diversified Machinery,3560,USD,10/29/14,"WISCONSIN, U.S.A",193451,Machinery,None,None,N
RYAM,Industrial Goods,"75508B104,75508B203",None,RAYONIER ADVANCED MATERIALS INC.,NYSE,None,5/4/17,Specialty Chemicals,2820,USD,3/19/15,"FLORIDA, U.S.A",187939,Chemicals,None,None,N
RYI,Industrial Goods,783754104,None,Ryerson Holding Corp,NYSE,None,5/3/17,Metal Fabrication,5051,USD,7/15/15,"ILLINOIS, U.S.A",188564,Wholesale,None,None,N
RYMM,Basic Materials,78033P101,None,ROYAL MINES & MINERALS CORP,OTCMKTS,None,3/16/17,Copper,1000,USD,4/18/16,"NEVADA, U.S.A",194371,Non-Metallic and Industrial Metal Mining,None,None,N
RYN,Financial,"754907103,HFE907109",None,RAYONIER INC,NYSE,None,5/6/17,REIT - Diversified,6798,USD,10/31/14,"FLORIDA, U.S.A",199615,Trading,None,None,N
S,Technology,"85207U105,852061100",FON,SPRINT Corp,NYSE,None,5/26/17,Application Software,4813,USD,9/2/15,"KANSAS, U.S.A",199250,Communication,None,None,N
SABR,Services,78573M104,None,Sabre Corp,NASDAQ,None,5/2/17,Business Services,7370,USD,7/16/15,"TEXAS, U.S.A",187866,Business Services,None,None,N
SACH,None,78590A109,None,Sachem Capital Corp.,NYSEMKT,None,5/25/17,None,6798,USD,5/25/17,"CONNECTICUT, U.S.A",124130,Trading,None,None,N
SAEX,Basic Materials,"78636X105,78636X204",None,"SAExploration Holdings, Inc.",NASDAQ,None,5/6/17,Oil & Gas Equipment & Services,1382,USD,12/18/14,"TEXAS, U.S.A",192464,Coal,None,None,N
SAFM,Consumer Goods,800013104,None,SANDERSON FARMS INC,NASDAQ,None,5/25/17,Food - Major Diversified,2015,USD,10/14/14,"MISSISSIPPI, U.S.A",198352,Food Products,None,None,N
SAFT,Financial,78648T100,None,SAFETY INSURANCE GROUP INC,NASDAQ,None,5/6/17,Property & Casualty Insurance,6331,USD,10/24/14,"MASSACHUSETTS, U.S.A",195601,Insurance,None,None,N
SAGE,Healthcare,78667J108,None,"Sage Therapeutics, Inc.",NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,5/24/15,"MASSACHUSETTS, U.S.A",187449,Pharmaceutical Products,None,None,N
SAH,Services,83545G102,None,SONIC AUTOMOTIVE INC,NYSE,None,4/27/17,Auto Dealerships,5500,USD,10/21/14,"NORTH CAROLINA, U.S.A",196781,Retail,None,None,N
SAIA,Services,78709Y105,None,SAIA INC,NASDAQ,None,4/28/17,Trucking,4213,USD,10/24/14,GEORGIA,195546,Shipping Containers,None,None,N
SAIC,Technology,808625107,None,Science Applications International Corp,NYSE,None,6/13/17,Information Technology Services,7373,USD,10/1/14,"VIRGINIA, U.S.A",191548,Computers,None,None,N
SAJA,Services,"79379T103,79379T202",None,SAJAN INC,NASDAQ,None,5/10/17,Business Services,7389,USD,5/27/15,"WISCONSIN, U.S.A",196011,Business Services,None,None,N
SAL,Financial,795226109,None,SALISBURY BANCORP INC,NASDAQ,None,5/16/17,Investment Brokerage - National,6035,USD,1/2/15,"CONNECTICUT, U.S.A",196601,Banking,None,None,N
SALM,Services,794093104,YSLA,"SALEM MEDIA GROUP, INC.",NASDAQ,None,5/8/17,Broadcasting - Radio,4832,USD,12/10/14,"CALIFORNIA, U.S.A",196705,Communication,None,None,N
SAM,Consumer Goods,100557107,None,BOSTON BEER CO INC,NYSE,None,4/26/17,Beverages - Brewers,2082,USD,1/13/15,"MASSACHUSETTS, U.S.A",197214,Beer & Liquor,None,None,N
SAMG,Financial,828359109,None,Silvercrest Asset Management Group Inc.,NASDAQ,None,5/6/17,Asset Management,6282,USD,12/18/14,"NEW YORK, U.S.A",191904,Trading,None,None,N
SANM,Technology,"801,056,102,800,907,000,000,000,000",None,SANMINA CORP,NASDAQ,None,4/28/17,Diversified Electronics,3672,USD,10/17/14,"CALIFORNIA, U.S.A",197663,Electronic Equipment,None,None,N
SANW,Consumer Goods,785135104,None,S&W Seed Co,NASDAQ,None,5/11/17,Farm Products,100,USD,4/13/15,"CALIFORNIA, U.S.A",193098,Agriculture,None,None,N
SASR,Financial,800363103,None,SANDY SPRING BANCORP INC,NASDAQ,None,5/6/17,Regional - Mid-Atlantic Banks,6021,USD,10/14/14,"MARYLAND, U.S.A",198258,Banking,None,None,N
SATS,Technology,278768106,None,EchoStar CORP,NASDAQ,None,5/10/17,Communication Equipment,3663,USD,10/6/14,"COLORADO, U.S.A",193776,Electronic Equipment,None,None,N
SAUC,Services,25532M105,"BAGR,DFRH","Diversified Restaurant Holdings, Inc.",NASDAQ,12/8/15,5/6/17,Restaurants,5812,USD,12/3/14,"MICHIGAN, U.S.A",194064,"Restaraunts, Hotels, Motels",None,BAGR,N
SAVE,Services,848577102,None,"Spirit Airlines, Inc.",NASDAQ,None,4/28/17,Regional Airlines,4512,USD,12/15/14,"FLORIDA, U.S.A",192745,Shipping Containers,None,None,N
SBAC,Services,"78388J106,78410G104",None,SBA COMMUNICATIONS CORP,NASDAQ,None,5/8/17,Rental & Leasing Services,4899,USD,10/1/14,"FLORIDA, U.S.A",196897,Communication,None,None,N
SBBX,Financial,869245100,None,SUSSEX BANCORP,NASDAQ,None,5/10/17,Asset Management,6022,USD,12/18/14,"NEW JERSEY, U.S.A",196936,Banking,None,None,N
SBCF,Financial,"811,707,306,811,707,000",None,SEACOAST BANKING CORP OF FLORIDA,NASDAQ,None,5/9/17,Regional - Mid-Atlantic Banks,6022,USD,9/11/15,"FLORIDA, U.S.A",198752,Banking,None,None,N
SBCP,Financial,86777J108,None,"Sunshine Bancorp, Inc.",NASDAQ,None,5/15/17,Investment Brokerage - National,6035,USD,3/22/16,"FLORIDA, U.S.A",187722,Banking,None,None,N
SBGI,Services,829226109,None,SINCLAIR BROADCAST GROUP INC,NASDAQ,None,5/10/17,Broadcasting - TV,4833,USD,10/18/14,"MARYLAND, U.S.A",197556,Communication,None,None,N
SBH,Services,7.95E+108,None,"Sally Beauty Holdings, Inc.",NYSE,None,5/4/17,"Specialty Retail, Other",5990,USD,10/2/14,"TEXAS, U.S.A",194406,Retail,None,None,N
SBOT,Healthcare,"85855A104,85855A203",None,"Stellar Biotechnologies, Inc.",NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,2/1/16,"CALIFORNIA, U.S.A",187569,Pharmaceutical Products,None,None,N
SBPH,Healthcare,849431101,None,"Spring Bank Pharmaceuticals, Inc.",NASDAQ,None,4/28/17,Drug Manufacturers - Other,2834,USD,9/26/16,"MASSACHUSETTS, U.S.A",124787,Pharmaceutical Products,None,None,N
SBRA,Financial,78573L106,None,"Sabra Health Care REIT, Inc.",NASDAQ,None,5/8/17,REIT - Healthcare Facilities,6798,USD,2/24/15,"CALIFORNIA, U.S.A",192881,Trading,None,None,N
SBSAA,Services,846425833,SBSA,SPANISH BROADCASTING SYSTEM INC,OTCMKTS,4/20/17,5/22/17,Broadcasting - Radio,4832,USD,11/4/14,"FLORIDA, U.S.A",197376,Communication,None,SBSA,N
SBSI,Financial,84470P109,None,SOUTHSIDE BANCSHARES INC,NASDAQ,None,6/1/17,Regional - Mid-Atlantic Banks,6022,USD,10/12/14,"TEXAS, U.S.A",198932,Banking,None,None,N
SBTB,Financial,78391C106,None,"SBT Bancorp, Inc.",OTCMKTS,None,5/15/17,Regional - Northeast Banks,6022,USD,11/24/16,"CONNECTICUT, U.S.A",124485,Banking,None,None,N
SBUX,Services,855244109,None,STARBUCKS CORP,NASDAQ,None,6/8/17,Specialty Eateries,5810,USD,9/26/14,"WASHINGTON, U.S.A",198229,"Restaraunts, Hotels, Motels",None,None,N
SC,Financial,80283M101,None,Santander Consumer USA Holdings Inc.,NYSE,None,5/5/17,Credit Services,6141,USD,5/25/15,"TEXAS, U.S.A",187223,Banking,None,None,N
SCCO,Basic Materials,"84265V105,843611104",None,SOUTHERN COPPER CORP,NYSE,None,5/8/17,Copper,1000,USD,10/1/14,"ARIZONA, U.S.A",197180,Non-Metallic and Industrial Metal Mining,None,None,N
SCDA,Services,05575Y109,None,"B-Scada, Inc.",OTCMKTS,None,4/14/17,Business Services,7372,USD,1/13/15,"FLORIDA, U.S.A",194681,Business Services,None,None,N
SCG,Utilities,"80589M102,805898103",None,SCANA CORP,NYSE,None,5/25/17,Electric Utilities,4931,USD,11/1/14,"SOUTH CAROLINA, U.S.A",198638,Utilities,None,None,N
SCHL,Services,807066105,None,SCHOLASTIC CORP,NASDAQ,None,3/24/17,Publishing - Books,2731,USD,12/4/14,"NEW YORK, U.S.A",197998,Printing and Publishing,None,None,N
SCHN,Industrial Goods,806882106,None,SCHNITZER STEEL INDUSTRIES INC,NASDAQ,None,4/6/17,Metal Fabrication,5090,USD,4/5/15,"OREGON, U.S.A",197560,Wholesale,None,None,N
SCHW,Financial,"808513105,SCHCOMST3",SWG,SCHWAB CHARLES CORP,NYSE,None,5/8/17,Investment Brokerage - National,6211,USD,10/3/14,"CALIFORNIA, U.S.A",199093,Trading,None,None,N
SCI,Services,817565104,None,SERVICE CORP INTERNATIONAL,NYSE,None,4/27/17,Personal Services,7200,USD,10/6/14,"TEXAS, U.S.A",199361,Personal Services,None,None,N
SCKT,Consumer Goods,"83368E200,833672108",None,"SOCKET MOBILE, INC.",OTCMKTS,None,5/12/17,Electronic Equipment,3571,USD,5/20/15,"CALIFORNIA, U.S.A",197269,Computers,None,None,N
SCL,Consumer Goods,858586100,None,STEPAN CO,NYSE,None,4/27/17,Cleaning Products,2840,USD,10/11/14,"ILLINOIS, U.S.A",199319,Consumer Goods,None,None,N
SCLN,Healthcare,80862K104,None,SCICLONE PHARMACEUTICALS INC,NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,10/16/14,"CALIFORNIA, U.S.A",197869,Pharmaceutical Products,None,None,N
SCM,Financial,858568108,None,Stellus Capital Investment Corp,NYSE,None,5/7/17,"Management Investment Offices, Open-En",6722,USD,5/6/15,"TEXAS, U.S.A",191869,Trading,None,None,N
SCMP,Healthcare,864909106,None,"Sucampo Pharmaceuticals, Inc.",NASDAQ,None,5/4/17,Drug Manufacturers - Other,2834,USD,4/4/15,"MARYLAND, U.S.A",194447,Pharmaceutical Products,None,None,N
SCON,Technology,"867,931,404,867,931,000",None,SUPERCONDUCTOR TECHNOLOGIES INC,NASDAQ,None,5/16/17,Communication Equipment,3663,USD,12/18/14,"CALIFORNIA, U.S.A",197684,Electronic Equipment,None,None,N
SCS,Consumer Goods,858155203,None,STEELCASE INC,NYSE,None,6/23/17,Business Equipment,2522,USD,10/22/14,"MICHIGAN, U.S.A",196702,Business Supplies,None,None,N
SCSC,Technology,806037107,None,"SCANSOURCE, INC.",NASDAQ,None,5/9/17,Technical & System Software,5045,USD,10/20/14,"SOUTH CAROLINA, U.S.A",197484,Wholesale,None,None,N
SCSS,Consumer Goods,81616X103,None,SELECT COMFORT CORP,NASDAQ,None,5/1/17,Home Furnishings & Fixtures,2510,USD,3/5/15,"MINNESOTA, U.S.A",198240,Consumer Goods,None,None,N
SCVL,Services,824889109,None,SHOE CARNIVAL INC,NASDAQ,None,5/31/17,Apparel Stores,5661,USD,3/21/15,"INDIANA, U.S.A",197691,Retail,None,None,N
SCWX,None,81374A105,None,SecureWorks Corp,NASDAQ,None,6/6/17,None,7372,USD,12/19/16,"GEORGIA, U.S.A",124401,Business Services,None,None,N
SCX,Consumer Goods,855668109,None,STARRETT L S CO,NYSE,None,4/28/17,Housewares & Accessories,3420,USD,4/4/15,"MASSACHUSETTS, U.S.A",199322,Construction Materials,None,None,N
SCYX,Healthcare,811292101,None,SCYNEXIS INC,NASDAQ,None,5/8/17,Drug Manufacturers - Other,2834,USD,1/28/16,"NEW JERSEY, U.S.A",187603,Pharmaceutical Products,None,None,N
SDEV,Conglomerates,None,None,Security Devices International Inc.,OTCMKTS,None,4/19/17,Conglomerates,3690,USD,11/1/16,"FLORIDA, U.S.A",124715,Electrical Equipment,None,None,N
SDOI,Industrial Goods,"84740Q101,862700101",SDIX,SPECIAL DIVERSIFIED OPPORTUNITIES INC.,OTCMKTS,None,5/15/17,Specialty Chemicals,2890,USD,11/23/16,"DELAWARE, U.S.A",124563,Chemicals,None,None,N
SDPI,Basic Materials,868153107,None,"Superior Drilling Products, Inc.",NYSEMKT,None,5/15/17,Oil & Gas Equipment & Services,3533,USD,2/22/16,"UTAH, U.S.A",187669,Machinery,None,None,N
SEAC,Technology,811699107,None,SEACHANGE INTERNATIONAL INC,NASDAQ,None,6/7/17,Communication Equipment,3663,USD,1/2/15,"MASSACHUSETTS, U.S.A",197020,Electronic Equipment,None,None,N
SEAS,Services,81282V100,None,"SeaWorld Entertainment, Inc.",NYSE,None,5/9/17,Sporting Activities,7990,USD,10/2/14,"FLORIDA, U.S.A",191633,Entertainment,None,None,N
SEDG,Technology,83417M104,None,SolarEdge Technologies Inc,NASDAQ,None,5/10/17,Communication Equipment,3674,USD,5/19/16,ISRAEL,171219,Electronic Equipment,None,None,N
SEE,Consumer Goods,81211K100,None,SEALED AIR CORP,NYSE,None,5/10/17,Packaging & Containers,2820,USD,10/9/14,"NORTH CAROLINA, U.S.A",197087,Chemicals,None,None,N
SEIC,Financial,784117103,None,SEI INVESTMENTS CO,NASDAQ,None,4/20/17,Asset Management,6211,USD,9/30/14,"PENNSYLVANIA, U.S.A",199040,Trading,None,None,N
SELB,None,816212104,None,SELECTA BIOSCIENCES INC,NASDAQ,None,5/11/17,None,2834,USD,3/28/17,"MASSACHUSETTS, U.S.A",124293,Pharmaceutical Products,None,None,N
SELF,None,37955N106,GIFD,"Global Self Storage, Inc.",NASDAQ,None,5/15/17,None,6798,USD,4/1/17,"NEW YORK, U.S.A",124257,Trading,None,None,N
SEM,Healthcare,81619Q105,None,SELECT MEDICAL HOLDINGS CORP,NYSE,None,5/4/17,Hospitals,8060,USD,3/25/15,"PENNSYLVANIA, U.S.A",194888,Healthcare,None,None,N
SEMG,Basic Materials,81663A105,None,SemGroup Corp,NYSE,None,5/5/17,Oil & Gas Pipelines,1389,USD,5/6/15,"OKLAHOMA, U.S.A",192941,Coal,None,None,N
SENEA,Consumer Goods,"817,070,105,817,070,000",None,Seneca Foods Corp,NASDAQ,None,5/25/17,Processed & Packaged Goods,2033,USD,2/2/15,"NEW YORK, U.S.A",199362,Food Products,None,None,N
SENR,Industrial Goods,86271N100,None,"Strategic Environmental & Energy Resources, Inc.",OTCMKTS,None,5/12/17,Waste Management,4955,USD,4/19/16,"COLORADO, U.S.A",191461,Almost Nothing,None,None,N
SENS,Services,81727U105,AWSN,"Senseonics Holdings, Inc.",NYSEMKT,None,5/7/17,Business Services,3823,USD,3/5/17,"MARYLAND, U.S.A",124371,Measuring and Control Equipment,None,None,N
SEP,Basic Materials,84756N109,None,"Spectra Energy Partners, LP",NYSE,None,5/10/17,Oil & Gas Pipelines,4922,USD,11/14/16,"TEXAS, U.S.A",124686,Utilities,None,None,N
SERV,Services,81761R109,None,SERVICEMASTER GLOBAL HOLDINGS INC,NYSE,None,4/28/17,Business Services,8741,USD,3/21/16,"TENNESSEE, U.S.A",187525,Business Services,None,None,N
SEV,Industrial Goods,81783K108,None,"SEVCON, INC.",NASDAQ,None,5/16/17,Industrial Electrical Equipment,3620,USD,12/18/14,"MASSACHUSETTS, U.S.A",198252,Electrical Equipment,None,None,N
SF,Financial,860630102,SFN,STIFEL FINANCIAL CORP,NYSE,None,5/5/17,Investment Brokerage - Regional,6211,USD,10/13/14,"MISSOURI, U.S.A",198827,Trading,None,None,N
SFBC,Financial,"83607A100,83607Y108",None,"Sound Financial Bancorp, Inc.",NASDAQ,None,5/12/17,Investment Brokerage - National,6035,USD,12/18/14,"WASHINGTON, U.S.A",192025,Banking,None,None,N
SFBS,Financial,81768T108,None,"ServisFirst Bancshares, Inc.",NASDAQ,None,5/2/17,Asset Management,6022,USD,9/9/15,"ALABAMA, U.S.A",193572,Banking,None,None,N
SFDL,Financial,813903101,None,SECURITY FEDERAL CORP,OTCMKTS,None,5/12/17,Savings & Loans,6035,USD,11/24/16,"SOUTH CAROLINA, U.S.A",124507,Banking,None,None,N
SFE,Services,"786,449,207,786,449,000",None,SAFEGUARD SCIENTIFICS INC,NYSE,None,4/27/17,Business Services,6799,USD,10/28/16,"PENNSYLVANIA, U.S.A",124756,Trading,None,None,N
